ID,Status of exisiting checking account,Duration in month,Credit history,Purpose,Credit amount,Savings account/bonds,Present employment since,Installment rate in percentage of disposable income,Sex_0,Sex_1,Sex_2,Sex_3,Other debtors / guarantors,Present residence since,Property,Age in years,Other installment plans,Housing,Number of existing credits at this bank,Job,Number of people being liable to provide maintenance for,Telephone,foreign worker,Target
862,0.0,17.0,2.0,4.0,466.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,16.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1
863,3.0,19.0,4.0,3.0,709.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
864,3.0,6.0,2.0,3.0,414.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
865,3.0,11.0,2.0,3.0,417.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0
866,0.0,13.0,2.0,4.0,457.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0
867,3.0,8.0,4.0,3.0,591.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,23.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0
868,3.0,23.0,2.0,9.0,829.0,4.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,18.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0
869,0.0,8.0,2.0,3.0,30.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0
870,3.0,23.0,3.0,3.0,839.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,21.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0
871,2.0,2.0,4.0,0.0,208.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,27.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0
872,0.0,17.0,4.0,9.0,226.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0
873,3.0,11.0,2.0,5.0,76.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
874,0.0,8.0,2.0,3.0,630.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,10.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0
875,1.0,7.0,4.0,0.0,201.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,21.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0
876,0.0,13.0,1.0,4.0,360.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,17.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0
877,3.0,23.0,2.0,4.0,632.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,9.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
878,0.0,5.0,2.0,0.0,239.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,8.0,2.0,2.0,0.0,3.0,0.0,1.0,0.0,1
879,3.0,21.0,4.0,4.0,805.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,17.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0
880,3.0,17.0,2.0,1.0,844.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,19.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0
881,3.0,17.0,2.0,1.0,872.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,29.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0
882,1.0,21.0,4.0,0.0,411.0,4.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,17.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0
883,3.0,13.0,4.0,4.0,124.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,46.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0
884,1.0,17.0,2.0,3.0,684.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,24.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1
885,0.0,8.0,2.0,7.0,66.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,34.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1
886,1.0,17.0,4.0,9.0,530.0,4.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,15.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0
887,1.0,29.0,2.0,9.0,917.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1
888,3.0,23.0,4.0,0.0,802.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,15.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,0
889,3.0,20.0,1.0,1.0,845.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,21.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0
890,0.0,19.0,4.0,9.0,467.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,24.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0
891,3.0,11.0,4.0,4.0,328.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,27.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0
892,0.0,8.0,4.0,0.0,410.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,19.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0
893,1.0,23.0,4.0,1.0,763.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,15.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0
894,3.0,13.0,4.0,4.0,142.0,4.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,10.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0
895,3.0,23.0,3.0,1.0,866.0,4.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,12.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0
896,0.0,15.0,2.0,4.0,491.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,9.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0
897,3.0,8.0,4.0,3.0,296.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,16.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0
898,3.0,11.0,2.0,3.0,412.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
899,0.0,13.0,2.0,3.0,689.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,23.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1
900,0.0,12.0,4.0,0.0,495.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,24.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1
901,3.0,14.0,4.0,0.0,613.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,25.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0
902,3.0,23.0,4.0,1.0,886.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,23.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0
903,3.0,11.0,2.0,4.0,227.0,4.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,21.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0
904,3.0,17.0,2.0,4.0,182.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0
905,0.0,8.0,2.0,4.0,127.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,0
906,0.0,15.0,2.0,0.0,652.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0
907,1.0,23.0,2.0,7.0,648.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,8.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
908,3.0,11.0,3.0,1.0,631.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,27.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0
909,1.0,5.0,2.0,0.0,583.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,14.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0
910,3.0,23.0,3.0,4.0,705.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,15.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0
911,1.0,17.0,4.0,3.0,724.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
912,1.0,21.0,2.0,4.0,551.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,6.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
913,3.0,7.0,2.0,9.0,404.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0
914,0.0,17.0,1.0,9.0,579.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,12.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1
915,1.0,29.0,0.0,2.0,920.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,13.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,1
916,3.0,6.0,2.0,1.0,534.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,13.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0
917,0.0,2.0,2.0,0.0,915.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,49.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,1
918,0.0,17.0,2.0,3.0,452.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1
919,0.0,17.0,2.0,3.0,594.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,1
920,3.0,13.0,4.0,3.0,324.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,9.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0
921,3.0,29.0,3.0,4.0,906.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,18.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0
922,0.0,5.0,2.0,4.0,219.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1
923,1.0,8.0,2.0,0.0,376.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,11.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0
924,0.0,17.0,1.0,3.0,811.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1
925,0.0,8.0,1.0,0.0,42.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,27.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1
926,0.0,13.0,4.0,3.0,115.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0
927,0.0,29.0,2.0,1.0,884.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,20.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,1
928,3.0,21.0,2.0,4.0,337.0,4.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,39.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0
929,0.0,8.0,3.0,0.0,209.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,24.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0
930,0.0,17.0,2.0,3.0,313.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0
931,1.0,5.0,2.0,4.0,306.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1
932,3.0,5.0,4.0,0.0,162.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0
933,3.0,8.0,4.0,4.0,18.0,2.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,23.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0
934,0.0,8.0,2.0,4.0,260.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0
935,1.0,21.0,3.0,4.0,350.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,11.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1
936,2.0,5.0,2.0,4.0,54.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1
937,1.0,2.0,2.0,4.0,385.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,11.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0
938,1.0,31.0,2.0,7.0,785.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,23.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1
939,3.0,17.0,4.0,1.0,809.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,27.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0
940,3.0,8.0,2.0,0.0,620.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,26.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,0
941,3.0,6.0,2.0,0.0,280.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,12.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0
942,3.0,17.0,2.0,3.0,89.0,4.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,12.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0
943,3.0,0.0,4.0,0.0,248.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0
944,0.0,11.0,2.0,3.0,332.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,27.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0
945,1.0,29.0,0.0,0.0,858.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,11.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0
946,0.0,17.0,1.0,3.0,595.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,11.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,1
947,3.0,8.0,2.0,0.0,535.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,19.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0
948,3.0,13.0,2.0,3.0,273.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,24.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1
949,3.0,17.0,2.0,4.0,638.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,12.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1
950,1.0,13.0,4.0,9.0,630.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,21.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0
951,0.0,23.0,3.0,9.0,405.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1
952,1.0,17.0,2.0,1.0,686.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,9.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1
953,3.0,23.0,2.0,3.0,891.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,7.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,1
954,0.0,8.0,2.0,0.0,344.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,10.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0
955,0.0,17.0,4.0,4.0,165.0,3.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,38.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,0
956,2.0,21.0,4.0,4.0,645.0,4.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,30.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
957,1.0,5.0,4.0,4.0,136.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,18.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0
958,0.0,20.0,2.0,0.0,681.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,26.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1
959,1.0,17.0,2.0,3.0,565.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,11.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0
960,3.0,2.0,4.0,4.0,311.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0
961,1.0,15.0,3.0,0.0,451.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,28.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0
962,3.0,11.0,2.0,0.0,623.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,10.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
963,3.0,17.0,2.0,4.0,460.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,16.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1
964,1.0,2.0,2.0,6.0,14.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0
965,1.0,21.0,2.0,4.0,308.0,4.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,7.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
966,1.0,19.0,4.0,4.0,478.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1
967,3.0,11.0,2.0,4.0,626.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,35.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0
968,3.0,26.0,2.0,4.0,819.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,10.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0
969,0.0,7.0,4.0,0.0,671.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,21.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0
970,1.0,11.0,2.0,6.0,265.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
971,3.0,17.0,2.0,0.0,827.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,24.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0
972,0.0,17.0,1.0,0.0,147.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,10.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1
973,0.0,31.0,2.0,9.0,824.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,17.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1
974,3.0,21.0,4.0,4.0,532.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,14.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0
975,2.0,17.0,2.0,4.0,176.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,38.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0
976,1.0,2.0,2.0,4.0,56.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,45.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
977,1.0,13.0,3.0,9.0,465.0,4.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,23.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0
978,3.0,17.0,3.0,0.0,481.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,28.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1
979,1.0,11.0,1.0,0.0,178.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1
980,1.0,21.0,4.0,3.0,859.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,30.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1
981,3.0,29.0,2.0,9.0,733.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,14.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1
982,2.0,15.0,2.0,0.0,544.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0
983,0.0,23.0,2.0,1.0,855.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,7.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1
984,3.0,17.0,4.0,3.0,379.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,11.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0
985,0.0,11.0,4.0,3.0,241.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,6.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0
986,2.0,26.0,0.0,9.0,786.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0
987,3.0,9.0,2.0,4.0,233.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,45.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
988,0.0,17.0,2.0,1.0,801.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,10.0,2.0,2.0,0.0,3.0,0.0,1.0,0.0,0
989,1.0,17.0,4.0,4.0,312.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,29.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0
990,3.0,8.0,4.0,7.0,624.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,18.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0
991,3.0,11.0,1.0,4.0,289.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,15.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0
992,0.0,13.0,2.0,4.0,358.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0
993,0.0,23.0,2.0,3.0,673.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,11.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0
994,3.0,8.0,2.0,0.0,458.0,4.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,31.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0
995,3.0,8.0,2.0,3.0,310.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,12.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0
996,0.0,21.0,2.0,1.0,661.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,21.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0
997,3.0,8.0,2.0,4.0,69.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,19.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
998,0.0,27.0,2.0,4.0,332.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,4.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,1
999,1.0,27.0,4.0,1.0,711.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,8.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
